"State","State Code","Place of Death","Place of Death Code","Year","Year Code","Deaths","Population","Crude Rate"
"Texas","48","Decedent's home","4","2009","2009",1194,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2010","2010",1306,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2011","2011",1284,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2012","2012",1302,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2013","2013",1358,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2014","2014",1337,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2015","2015",1505,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2016","2016",1550,"Not Applicable","Not Applicable"
"Texas","48","Nursing home/long term care","6","2015","2015",10,"Not Applicable","Not Applicable"
"Texas","48","Other","7","1999","1999",496,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2000","2000",565,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2001","2001",605,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2002","2002",632,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2003","2003",649,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2004","2004",627,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2005","2005",717,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2006","2006",773,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2007","2007",799,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2008","2008",770,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2009","2009",821,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2010","2010",788,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2011","2011",737,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2012","2012",787,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2013","2013",804,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2014","2014",866,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2015","2015",976,"Not Applicable","Not Applicable"
"Texas","48","Other","7","2016","2016",996,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","1999","1999",22,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","2001","2001",15,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","2002","2002",14,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","2003","2003",12,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","2004","2004",17,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","2005","2005",11,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","2007","2007",16,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","2008","2008",21,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","2010","2010",17,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","2011","2011",21,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","2012","2012",15,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","2013","2013",20,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","2014","2014",18,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","2015","2015",33,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Inpatient","1","2016","2016",27,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","1999","1999",11,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2000","2000",12,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2001","2001",21,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2002","2002",15,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2003","2003",25,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2004","2004",19,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2005","2005",19,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2006","2006",22,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2007","2007",24,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2008","2008",13,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2009","2009",16,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2010","2010",23,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2011","2011",23,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2012","2012",36,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2013","2013",26,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2014","2014",22,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2015","2015",23,"Not Applicable","Not Applicable"
"Utah","49","Medical Facility - Outpatient or ER","2","2016","2016",19,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","1999","1999",105,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2000","2000",117,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2001","2001",132,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2002","2002",116,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2003","2003",126,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2004","2004",124,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2005","2005",125,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2006","2006",118,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2007","2007",119,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2008","2008",111,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2009","2009",153,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2010","2010",173,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2011","2011",171,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2012","2012",167,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2013","2013",177,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2014","2014",180,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2015","2015",200,"Not Applicable","Not Applicable"
"Utah","49","Decedent's home","4","2016","2016",192,"Not Applicable","Not Applicable"
"Utah","49","Other","7","1999","1999",42,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2000","2000",54,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2001","2001",57,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2002","2002",54,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2003","2003",57,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2004","2004",56,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2005","2005",67,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2006","2006",70,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2007","2007",78,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2008","2008",80,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2009","2009",69,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2010","2010",90,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2011","2011",77,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2012","2012",91,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2013","2013",105,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2014","2014",99,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2015","2015",99,"Not Applicable","Not Applicable"
"Utah","49","Other","7","2016","2016",120,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","1999","1999",36,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2000","2000",31,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2001","2001",29,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2002","2002",31,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2003","2003",30,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2004","2004",41,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2005","2005",23,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2006","2006",27,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2007","2007",35,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2008","2008",27,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2009","2009",32,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2010","2010",38,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2011","2011",47,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2012","2012",32,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2013","2013",40,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2014","2014",34,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2015","2015",42,"Not Applicable","Not Applicable"
"Vermont","50","Decedent's home","4","2016","2016",42,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","1999","1999",17,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2000","2000",13,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2001","2001",12,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2002","2002",19,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2003","2003",14,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2004","2004",12,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2005","2005",14,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2006","2006",17,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2008","2008",16,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2009","2009",22,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2010","2010",24,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2011","2011",21,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2012","2012",15,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2013","2013",14,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2014","2014",28,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2015","2015",24,"Not Applicable","Not Applicable"
"Vermont","50","Other","7","2016","2016",28,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","1999","1999",58,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2000","2000",61,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2001","2001",64,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2002","2002",46,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2003","2003",63,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2004","2004",65,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2005","2005",55,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2006","2006",56,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2007","2007",72,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2008","2008",59,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2009","2009",54,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2010","2010",69,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2011","2011",55,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2012","2012",53,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2013","2013",52,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2014","2014",54,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2015","2015",61,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Inpatient","1","2016","2016",91,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Outpatient or ER","2","1999","1999",79,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Outpatient or ER","2","2000","2000",74,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Outpatient or ER","2","2001","2001",69,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Outpatient or ER","2","2002","2002",60,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Outpatient or ER","2","2003","2003",69,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Outpatient or ER","2","2004","2004",97,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Outpatient or ER","2","2005","2005",100,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Outpatient or ER","2","2006","2006",97,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Outpatient or ER","2","2007","2007",83,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Outpatient or ER","2","2008","2008",75,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Outpatient or ER","2","2009","2009",82,"Not Applicable","Not Applicable"
"Virginia","51","Medical Facility - Outpatient or ER","2","2010","2010",72,"Not Applicable","Not Applicable"
