"Census Region","Census Region Code","State","State Code","ICD-10 113 Cause List","ICD-10 113 Cause List Code","Year","Year Code","Deaths","Population","Crude Rate"
"Census Region 4: West","CENS-R4","Colorado","08","Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)","GR113-036","2012","2012",12,1372775,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)","GR113-036","2013","2013",12,1378377,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)","GR113-036","2014","2014",12,1386838,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)","GR113-037","2000","2000",15,1224668,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)","GR113-037","2005","2005",19,1289504,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)","GR113-037","2006","2006",10,1305551,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)","GR113-037","2012","2012",11,1372775,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)","GR113-037","2016","2016",13,1404877,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Leukemia (C91-C95)","GR113-040","2000","2000",14,1224668,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Leukemia (C91-C95)","GR113-040","2005","2005",17,1289504,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Leukemia (C91-C95)","GR113-040","2012","2012",10,1372775,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Leukemia (C91-C95)","GR113-040","2016","2016",11,1404877,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)","GR113-043","2003","2003",11,1276428,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)","GR113-043","2005","2005",15,1289504,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)","GR113-043","2007","2007",12,1323445,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)","GR113-043","2008","2008",10,1341086,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)","GR113-043","2009","2009",11,1356810,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)","GR113-043","2014","2014",13,1386838,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)","GR113-043","2016","2016",12,1404877,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","1999","1999",27,1204900,2.2
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2000","2000",26,1224668,2.1
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2001","2001",30,1256827,2.4
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2002","2002",20,1269413,1.6
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2003","2003",25,1276428,2
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2004","2004",26,1278974,2
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2005","2005",23,1289504,1.8
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2006","2006",23,1305551,1.8
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2007","2007",26,1323445,2
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2008","2008",21,1341086,1.6
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2009","2009",25,1356810,1.8
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2010","2010",26,1364692,1.9
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2011","2011",19,1371278,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2012","2012",14,1372775,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2013","2013",20,1378377,1.5
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2014","2014",11,1386838,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2015","2015",14,1398080,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Major cardiovascular diseases (I00-I78)","GR113-053","2016","2016",20,1404877,1.4
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","1999","1999",21,1204900,1.7
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2000","2000",17,1224668,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2001","2001",26,1256827,2.1
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2002","2002",14,1269413,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2003","2003",21,1276428,1.6
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2004","2004",23,1278974,1.8
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2005","2005",16,1289504,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2006","2006",16,1305551,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2007","2007",18,1323445,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2008","2008",14,1341086,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2009","2009",20,1356810,1.5
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2010","2010",20,1364692,1.5
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2012","2012",11,1372775,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2013","2013",14,1378377,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2015","2015",10,1398080,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","#Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054","2016","2016",15,1404877,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","1999","1999",18,1204900,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2000","2000",14,1224668,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2001","2001",22,1256827,1.8
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2002","2002",13,1269413,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2003","2003",18,1276428,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2004","2004",22,1278974,1.7
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2005","2005",15,1289504,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2006","2006",13,1305551,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2007","2007",17,1323445,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2008","2008",12,1341086,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2009","2009",19,1356810,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2010","2010",20,1364692,1.5
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2012","2012",10,1372775,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2013","2013",11,1378377,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2015","2015",10,1398080,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Other heart diseases (I26-I51)","GR113-064","2016","2016",13,1404877,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068","1999","1999",16,1204900,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068","2000","2000",11,1224668,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068","2001","2001",19,1256827,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068","2002","2002",11,1269413,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068","2003","2003",16,1276428,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068","2004","2004",19,1278974,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068","2005","2005",14,1289504,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068","2006","2006",11,1305551,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068","2007","2007",15,1323445,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068","2008","2008",11,1341086,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068","2009","2009",17,1356810,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068","2010","2010",17,1364692,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068","2016","2016",11,1404877,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","#Influenza and pneumonia (J09-J18)","GR113-076","2003","2003",21,1276428,1.6
"Census Region 4: West","CENS-R4","Colorado","08","#Influenza and pneumonia (J09-J18)","GR113-076","2006","2006",10,1305551,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","#Influenza and pneumonia (J09-J18)","GR113-076","2009","2009",20,1356810,1.5
"Census Region 4: West","CENS-R4","Colorado","08","#Influenza and pneumonia (J09-J18)","GR113-076","2014","2014",13,1386838,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Influenza (J09-J11)","GR113-077","2003","2003",13,1276428,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Influenza (J09-J11)","GR113-077","2009","2009",10,1356810,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Pneumonia (J12-J18)","GR113-078","2009","2009",10,1356810,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)","GR113-089","2013","2013",10,1378377,"Unreliable"
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","1999","1999",196,1204900,16.3
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2000","2000",211,1224668,17.2
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2001","2001",220,1256827,17.5
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2002","2002",191,1269413,15
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2003","2003",228,1276428,17.9
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2004","2004",203,1278974,15.9
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2005","2005",245,1289504,19
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2006","2006",224,1305551,17.2
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2007","2007",209,1323445,15.8
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2008","2008",217,1341086,16.2
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2009","2009",204,1356810,15
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2010","2010",205,1364692,15
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2011","2011",188,1371278,13.7
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2012","2012",153,1372775,11.1
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2013","2013",162,1378377,11.8
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2014","2014",158,1386838,11.4
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2015","2015",174,1398080,12.4
"Census Region 4: West","CENS-R4","Colorado","08","#Certain conditions originating in the perinatal period (P00-P96)","GR113-108","2016","2016",150,1404877,10.7
"Census Region 4: West","CENS-R4","Colorado","08","#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)","GR113-109","1999","1999",110,1204900,9.1
"Census Region 4: West","CENS-R4","Colorado","08","#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)","GR113-109","2000","2000",88,1224668,7.2
"Census Region 4: West","CENS-R4","Colorado","08","#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)","GR113-109","2001","2001",86,1256827,6.8
"Census Region 4: West","CENS-R4","Colorado","08","#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)","GR113-109","2002","2002",105,1269413,8.3
"Census Region 4: West","CENS-R4","Colorado","08","#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)","GR113-109","2003","2003",102,1276428,8
"Census Region 4: West","CENS-R4","Colorado","08","#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)","GR113-109","2004","2004",113,1278974,8.8
"Census Region 4: West","CENS-R4","Colorado","08","#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)","GR113-109","2005","2005",122,1289504,9.5
