"Year","Year Code","2013 Urbanization","2013 Urbanization Code","Ten-Year Age Groups","Ten-Year Age Groups Code","ICD Sub-Chapter","ICD Sub-Chapter Code","Deaths","Population","Crude Rate"
"2014","2014","NonCore (Nonmetro)","6","15-24 years","15-24","Intentional self-harm","X60-X84",225,2311238,9.7
"2014","2014","NonCore (Nonmetro)","6","15-24 years","15-24","Assault","X85-Y09",98,2311238,4.2
"2014","2014","NonCore (Nonmetro)","6","25-34 years","25-34","Intentional self-harm","X60-X84",253,2095868,12.1
"2014","2014","NonCore (Nonmetro)","6","25-34 years","25-34","Assault","X85-Y09",129,2095868,6.2
"2014","2014","NonCore (Nonmetro)","6","35-44 years","35-44","Intentional self-harm","X60-X84",277,2139565,12.9
"2014","2014","NonCore (Nonmetro)","6","35-44 years","35-44","Assault","X85-Y09",83,2139565,3.9
"2014","2014","NonCore (Nonmetro)","6","45-54 years","45-54","Intentional self-harm","X60-X84",406,2583158,15.7
"2014","2014","NonCore (Nonmetro)","6","45-54 years","45-54","Assault","X85-Y09",76,2583158,2.9
"2014","2014","NonCore (Nonmetro)","6","55-64 years","55-64","Intentional self-harm","X60-X84",421,2755988,15.3
"2014","2014","NonCore (Nonmetro)","6","55-64 years","55-64","Assault","X85-Y09",37,2755988,1.3
"2014","2014","NonCore (Nonmetro)","6","65-74 years","65-74","Intentional self-harm","X60-X84",329,2056963,16
"2014","2014","NonCore (Nonmetro)","6","65-74 years","65-74","Assault","X85-Y09",19,2056963,"Unreliable"
"2014","2014","NonCore (Nonmetro)","6","75-84 years","75-84","Intentional self-harm","X60-X84",211,1110532,19
"2014","2014","NonCore (Nonmetro)","6","75-84 years","75-84","Assault","X85-Y09",19,1110532,"Unreliable"
"2014","2014","NonCore (Nonmetro)","6","85+ years","85+","Intentional self-harm","X60-X84",94,449219,20.9
"2015","2015","Large Central Metro","1","1-4 years","1-4","Assault","X85-Y09",13,5157216,"Unreliable"
"2015","2015","Large Central Metro","1","5-14 years","5-14","Intentional self-harm","X60-X84",27,12444249,0.2
"2015","2015","Large Central Metro","1","5-14 years","5-14","Assault","X85-Y09",75,12444249,0.6
"2015","2015","Large Central Metro","1","15-24 years","15-24","Other external causes of accidental injury","W00-X59",23,13246296,0.2
"2015","2015","Large Central Metro","1","15-24 years","15-24","Intentional self-harm","X60-X84",512,13246296,3.9
"2015","2015","Large Central Metro","1","15-24 years","15-24","Assault","X85-Y09",2106,13246296,15.9
"2015","2015","Large Central Metro","1","25-34 years","25-34","Other external causes of accidental injury","W00-X59",18,15910571,"Unreliable"
"2015","2015","Large Central Metro","1","25-34 years","25-34","Intentional self-harm","X60-X84",719,15910571,4.5
"2015","2015","Large Central Metro","1","25-34 years","25-34","Assault","X85-Y09",1923,15910571,12.1
"2015","2015","Large Central Metro","1","35-44 years","35-44","Intentional self-harm","X60-X84",625,13441529,4.6
"2015","2015","Large Central Metro","1","35-44 years","35-44","Assault","X85-Y09",1002,13441529,7.5
"2015","2015","Large Central Metro","1","45-54 years","45-54","Other external causes of accidental injury","W00-X59",10,13157545,"Unreliable"
"2015","2015","Large Central Metro","1","45-54 years","45-54","Intentional self-harm","X60-X84",755,13157545,5.7
"2015","2015","Large Central Metro","1","45-54 years","45-54","Assault","X85-Y09",513,13157545,3.9
"2015","2015","Large Central Metro","1","55-64 years","55-64","Intentional self-harm","X60-X84",765,11649172,6.6
"2015","2015","Large Central Metro","1","55-64 years","55-64","Assault","X85-Y09",245,11649172,2.1
"2015","2015","Large Central Metro","1","65-74 years","65-74","Intentional self-harm","X60-X84",553,7268683,7.6
"2015","2015","Large Central Metro","1","65-74 years","65-74","Assault","X85-Y09",69,7268683,0.9
"2015","2015","Large Central Metro","1","75-84 years","75-84","Intentional self-harm","X60-X84",347,3660142,9.5
"2015","2015","Large Central Metro","1","75-84 years","75-84","Assault","X85-Y09",24,3660142,0.7
"2015","2015","Large Central Metro","1","85+ years","85+","Intentional self-harm","X60-X84",197,1744851,11.3
"2015","2015","Large Central Metro","1","85+ years","85+","Assault","X85-Y09",10,1744851,"Unreliable"
"2015","2015","Large Fringe Metro","2","5-14 years","5-14","Intentional self-harm","X60-X84",30,10578672,0.3
"2015","2015","Large Fringe Metro","2","5-14 years","5-14","Assault","X85-Y09",31,10578672,0.3
"2015","2015","Large Fringe Metro","2","15-24 years","15-24","Other external causes of accidental injury","W00-X59",14,10457257,"Unreliable"
"2015","2015","Large Fringe Metro","2","15-24 years","15-24","Intentional self-harm","X60-X84",532,10457257,5.1
"2015","2015","Large Fringe Metro","2","15-24 years","15-24","Assault","X85-Y09",699,10457257,6.7
"2015","2015","Large Fringe Metro","2","25-34 years","25-34","Other external causes of accidental injury","W00-X59",13,10109368,"Unreliable"
"2015","2015","Large Fringe Metro","2","25-34 years","25-34","Intentional self-harm","X60-X84",691,10109368,6.8
"2015","2015","Large Fringe Metro","2","25-34 years","25-34","Assault","X85-Y09",643,10109368,6.4
"2015","2015","Large Fringe Metro","2","35-44 years","35-44","Other external causes of accidental injury","W00-X59",11,10397155,"Unreliable"
"2015","2015","Large Fringe Metro","2","35-44 years","35-44","Intentional self-harm","X60-X84",627,10397155,6
"2015","2015","Large Fringe Metro","2","35-44 years","35-44","Assault","X85-Y09",336,10397155,3.2
"2015","2015","Large Fringe Metro","2","45-54 years","45-54","Other external causes of accidental injury","W00-X59",10,11580905,"Unreliable"
"2015","2015","Large Fringe Metro","2","45-54 years","45-54","Intentional self-harm","X60-X84",852,11580905,7.4
"2015","2015","Large Fringe Metro","2","45-54 years","45-54","Assault","X85-Y09",209,11580905,1.8
"2015","2015","Large Fringe Metro","2","55-64 years","55-64","Intentional self-harm","X60-X84",814,10407676,7.8
"2015","2015","Large Fringe Metro","2","55-64 years","55-64","Assault","X85-Y09",97,10407676,0.9
"2015","2015","Large Fringe Metro","2","65-74 years","65-74","Intentional self-harm","X60-X84",572,6762804,8.5
"2015","2015","Large Fringe Metro","2","65-74 years","65-74","Assault","X85-Y09",42,6762804,0.6
"2015","2015","Large Fringe Metro","2","75-84 years","75-84","Intentional self-harm","X60-X84",366,3298588,11.1
"2015","2015","Large Fringe Metro","2","75-84 years","75-84","Assault","X85-Y09",20,3298588,0.6
"2015","2015","Large Fringe Metro","2","85+ years","85+","Intentional self-harm","X60-X84",146,1530396,9.5
"2015","2015","Medium Metro","3","1-4 years","1-4","Assault","X85-Y09",17,3358160,"Unreliable"
"2015","2015","Medium Metro","3","5-14 years","5-14","Intentional self-harm","X60-X84",32,8695549,0.4
"2015","2015","Medium Metro","3","5-14 years","5-14","Assault","X85-Y09",34,8695549,0.4
"2015","2015","Medium Metro","3","15-24 years","15-24","Other external causes of accidental injury","W00-X59",24,9596274,0.3
"2015","2015","Medium Metro","3","15-24 years","15-24","Intentional self-harm","X60-X84",604,9596274,6.3
"2015","2015","Medium Metro","3","15-24 years","15-24","Assault","X85-Y09",813,9596274,8.5
"2015","2015","Medium Metro","3","25-34 years","25-34","Other external causes of accidental injury","W00-X59",17,8918596,"Unreliable"
"2015","2015","Medium Metro","3","25-34 years","25-34","Intentional self-harm","X60-X84",726,8918596,8.1
"2015","2015","Medium Metro","3","25-34 years","25-34","Assault","X85-Y09",813,8918596,9.1
"2015","2015","Medium Metro","3","35-44 years","35-44","Intentional self-harm","X60-X84",738,8104250,9.1
"2015","2015","Medium Metro","3","35-44 years","35-44","Assault","X85-Y09",435,8104250,5.4
"2015","2015","Medium Metro","3","45-54 years","45-54","Other external causes of accidental injury","W00-X59",10,8699705,"Unreliable"
"2015","2015","Medium Metro","3","45-54 years","45-54","Intentional self-harm","X60-X84",937,8699705,10.8
"2015","2015","Medium Metro","3","45-54 years","45-54","Assault","X85-Y09",251,8699705,2.9
"2015","2015","Medium Metro","3","55-64 years","55-64","Other external causes of accidental injury","W00-X59",10,8510052,"Unreliable"
"2015","2015","Medium Metro","3","55-64 years","55-64","Intentional self-harm","X60-X84",904,8510052,10.6
"2015","2015","Medium Metro","3","55-64 years","55-64","Assault","X85-Y09",159,8510052,1.9
"2015","2015","Medium Metro","3","65-74 years","65-74","Other external causes of accidental injury","W00-X59",10,5957443,"Unreliable"
"2015","2015","Medium Metro","3","65-74 years","65-74","Intentional self-harm","X60-X84",633,5957443,10.6
"2015","2015","Medium Metro","3","65-74 years","65-74","Assault","X85-Y09",62,5957443,1
"2015","2015","Medium Metro","3","75-84 years","75-84","Intentional self-harm","X60-X84",432,3013568,14.3
"2015","2015","Medium Metro","3","75-84 years","75-84","Assault","X85-Y09",31,3013568,1
"2015","2015","Medium Metro","3","85+ years","85+","Intentional self-harm","X60-X84",218,1350034,16.1
"2015","2015","Medium Metro","3","85+ years","85+","Assault","X85-Y09",12,1350034,"Unreliable"
"2015","2015","Small Metro","4","5-14 years","5-14","Intentional self-harm","X60-X84",15,3639624,"Unreliable"
"2015","2015","Small Metro","4","5-14 years","5-14","Assault","X85-Y09",17,3639624,"Unreliable"
"2015","2015","Small Metro","4","15-24 years","15-24","Other external causes of accidental injury","W00-X59",21,4438326,0.5
"2015","2015","Small Metro","4","15-24 years","15-24","Intentional self-harm","X60-X84",279,4438326,6.3
"2015","2015","Small Metro","4","15-24 years","15-24","Assault","X85-Y09",237,4438326,5.3
"2015","2015","Small Metro","4","25-34 years","25-34","Intentional self-harm","X60-X84",362,3807096,9.5
"2015","2015","Small Metro","4","25-34 years","25-34","Assault","X85-Y09",262,3807096,6.9
"2015","2015","Small Metro","4","35-44 years","35-44","Other external causes of accidental injury","W00-X59",10,3386539,"Unreliable"
"2015","2015","Small Metro","4","35-44 years","35-44","Intentional self-harm","X60-X84",334,3386539,9.9
"2015","2015","Small Metro","4","35-44 years","35-44","Assault","X85-Y09",137,3386539,4
"2015","2015","Small Metro","4","45-54 years","45-54","Other external causes of accidental injury","W00-X59",13,3690268,"Unreliable"
"2015","2015","Small Metro","4","45-54 years","45-54","Intentional self-harm","X60-X84",435,3690268,11.8
"2015","2015","Small Metro","4","45-54 years","45-54","Assault","X85-Y09",110,3690268,3
"2015","2015","Small Metro","4","55-64 years","55-64","Other external causes of accidental injury","W00-X59",12,3800542,"Unreliable"
"2015","2015","Small Metro","4","55-64 years","55-64","Intentional self-harm","X60-X84",512,3800542,13.5
"2015","2015","Small Metro","4","55-64 years","55-64","Assault","X85-Y09",55,3800542,1.4
"2015","2015","Small Metro","4","65-74 years","65-74","Intentional self-harm","X60-X84",353,2755607,12.8
"2015","2015","Small Metro","4","65-74 years","65-74","Assault","X85-Y09",22,2755607,0.8
"2015","2015","Small Metro","4","75-84 years","75-84","Intentional self-harm","X60-X84",234,1431668,16.3
"2015","2015","Small Metro","4","75-84 years","75-84","Assault","X85-Y09",12,1431668,"Unreliable"
"2015","2015","Small Metro","4","85+ years","85+","Intentional self-harm","X60-X84",101,614553,16.4
"2015","2015","Micropolitan (Nonmetro)","5","5-14 years","5-14","Intentional self-harm","X60-X84",23,3417836,0.7
"2015","2015","Micropolitan (Nonmetro)","5","5-14 years","5-14","Assault","X85-Y09",19,3417836,"Unreliable"
"2015","2015","Micropolitan (Nonmetro)","5","15-24 years","15-24","Other external causes of accidental injury","W00-X59",26,3819380,0.7
"2015","2015","Micropolitan (Nonmetro)","5","15-24 years","15-24","Intentional self-harm","X60-X84",296,3819380,7.7
"2015","2015","Micropolitan (Nonmetro)","5","15-24 years","15-24","Assault","X85-Y09",192,3819380,5
"2015","2015","Micropolitan (Nonmetro)","5","25-34 years","25-34","Other external causes of accidental injury","W00-X59",17,3291691,"Unreliable"
"2015","2015","Micropolitan (Nonmetro)","5","25-34 years","25-34","Intentional self-harm","X60-X84",363,3291691,11
"2015","2015","Micropolitan (Nonmetro)","5","25-34 years","25-34","Assault","X85-Y09",223,3291691,6.8
"2015","2015","Micropolitan (Nonmetro)","5","35-44 years","35-44","Other external causes of accidental injury","W00-X59",13,3137385,"Unreliable"
"2015","2015","Micropolitan (Nonmetro)","5","35-44 years","35-44","Intentional self-harm","X60-X84",363,3137385,11.6
"2015","2015","Micropolitan (Nonmetro)","5","35-44 years","35-44","Assault","X85-Y09",161,3137385,5.1
"2015","2015","Micropolitan (Nonmetro)","5","45-54 years","45-54","Intentional self-harm","X60-X84",508,3545054,14.3
"2015","2015","Micropolitan (Nonmetro)","5","45-54 years","45-54","Assault","X85-Y09",116,3545054,3.3
"2015","2015","Micropolitan (Nonmetro)","5","55-64 years","55-64","Intentional self-harm","X60-X84",502,3737196,13.4
"2015","2015","Micropolitan (Nonmetro)","5","55-64 years","55-64","Assault","X85-Y09",64,3737196,1.7
"2015","2015","Micropolitan (Nonmetro)","5","65-74 years","65-74","Intentional self-harm","X60-X84",354,2695525,13.1
"2015","2015","Micropolitan (Nonmetro)","5","65-74 years","65-74","Assault","X85-Y09",35,2695525,1.3
"2015","2015","Micropolitan (Nonmetro)","5","75-84 years","75-84","Intentional self-harm","X60-X84",279,1395361,20
"2015","2015","Micropolitan (Nonmetro)","5","75-84 years","75-84","Assault","X85-Y09",20,1395361,1.4
"2015","2015","Micropolitan (Nonmetro)","5","85+ years","85+","Intentional self-harm","X60-X84",108,592346,18.2
"2015","2015","NonCore (Nonmetro)","6","5-14 years","5-14","Intentional self-harm","X60-X84",13,2333576,"Unreliable"
"2015","2015","NonCore (Nonmetro)","6","5-14 years","5-14","Assault","X85-Y09",14,2333576,"Unreliable"
"2015","2015","NonCore (Nonmetro)","6","15-24 years","15-24","Other external causes of accidental injury","W00-X59",13,2290683,"Unreliable"
"2015","2015","NonCore (Nonmetro)","6","15-24 years","15-24","Intentional self-harm","X60-X84",238,2290683,10.4
"2015","2015","NonCore (Nonmetro)","6","15-24 years","15-24","Assault","X85-Y09",92,2290683,4
"2015","2015","NonCore (Nonmetro)","6","25-34 years","25-34","Intentional self-harm","X60-X84",257,2099880,12.2
"2015","2015","NonCore (Nonmetro)","6","25-34 years","25-34","Assault","X85-Y09",130,2099880,6.2
"2015","2015","NonCore (Nonmetro)","6","35-44 years","35-44","Other external causes of accidental injury","W00-X59",10,2122925,"Unreliable"
"2015","2015","NonCore (Nonmetro)","6","35-44 years","35-44","Intentional self-harm","X60-X84",265,2122925,12.5
"2015","2015","NonCore (Nonmetro)","6","35-44 years","35-44","Assault","X85-Y09",124,2122925,5.8
"2015","2015","NonCore (Nonmetro)","6","45-54 years","45-54","Intentional self-harm","X60-X84",395,2514684,15.7
"2015","2015","NonCore (Nonmetro)","6","45-54 years","45-54","Assault","X85-Y09",100,2514684,4
"2015","2015","NonCore (Nonmetro)","6","55-64 years","55-64","Other external causes of accidental injury","W00-X59",12,2773181,"Unreliable"
"2015","2015","NonCore (Nonmetro)","6","55-64 years","55-64","Intentional self-harm","X60-X84",454,2773181,16.4
"2015","2015","NonCore (Nonmetro)","6","55-64 years","55-64","Assault","X85-Y09",61,2773181,2.2
"2015","2015","NonCore (Nonmetro)","6","65-74 years","65-74","Other external causes of accidental injury","W00-X59",14,2110455,"Unreliable"
"2015","2015","NonCore (Nonmetro)","6","65-74 years","65-74","Intentional self-harm","X60-X84",314,2110455,14.9
"2015","2015","NonCore (Nonmetro)","6","65-74 years","65-74","Assault","X85-Y09",28,2110455,1.3
"2015","2015","NonCore (Nonmetro)","6","75-84 years","75-84","Intentional self-harm","X60-X84",214,1123847,19
"2015","2015","NonCore (Nonmetro)","6","75-84 years","75-84","Assault","X85-Y09",12,1123847,"Unreliable"
"2015","2015","NonCore (Nonmetro)","6","85+ years","85+","Intentional self-harm","X60-X84",90,454981,19.8
"2016","2016","Large Central Metro","1","1-4 years","1-4","Other external causes of accidental injury","W00-X59",13,5127639,"Unreliable"
"2016","2016","Large Central Metro","1","1-4 years","1-4","Assault","X85-Y09",18,5127639,"Unreliable"
"2016","2016","Large Central Metro","1","5-14 years","5-14","Intentional self-harm","X60-X84",36,12470866,0.3
"2016","2016","Large Central Metro","1","5-14 years","5-14","Assault","X85-Y09",59,12470866,0.5
"2016","2016","Large Central Metro","1","15-24 years","15-24","Other external causes of accidental injury","W00-X59",31,13116981,0.2
"2016","2016","Large Central Metro","1","15-24 years","15-24","Intentional self-harm","X60-X84",549,13116981,4.2
"2016","2016","Large Central Metro","1","15-24 years","15-24","Assault","X85-Y09",2310,13116981,17.6
"2016","2016","Large Central Metro","1","25-34 years","25-34","Other external causes of accidental injury","W00-X59",23,16134404,0.1
"2016","2016","Large Central Metro","1","25-34 years","25-34","Intentional self-harm","X60-X84",788,16134404,4.9
