"State","State Code","2013 Urbanization","2013 Urbanization Code","Year","Year Code","Place of Death","Place of Death Code","Deaths","Population","Crude Rate"
"Wyoming","56","Micropolitan (Nonmetro)","5","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Micropolitan (Nonmetro)","5","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Micropolitan (Nonmetro)","5","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","NonCore (Nonmetro)","6","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","NonCore (Nonmetro)","6","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","NonCore (Nonmetro)","6","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","NonCore (Nonmetro)","6","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","NonCore (Nonmetro)","6","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","NonCore (Nonmetro)","6","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","NonCore (Nonmetro)","6","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","NonCore (Nonmetro)","6","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","NonCore (Nonmetro)","6","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","NonCore (Nonmetro)","6","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","NonCore (Nonmetro)","6","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","NonCore (Nonmetro)","6","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","NonCore (Nonmetro)","6","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","NonCore (Nonmetro)","6","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Alabama","01","Large Central Metro","1","1999","1999","Other","7",57,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2000","2000","Other","7",56,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2001","2001","Other","7",59,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2002","2002","Other","7",62,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2003","2003","Other","7",52,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2004","2004","Other","7",46,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2005","2005","Other","7",64,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2006","2006","Other","7",77,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2007","2007","Other","7",74,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2008","2008","Other","7",79,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2009","2009","Other","7",55,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2010","2010","Other","7",54,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2011","2011","Other","7",44,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2012","2012","Other","7",60,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2013","2013","Other","7",47,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2014","2014","Other","7",45,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2015","2015","Other","7",66,"Not Applicable","Not Applicable"
"Alabama","01","Large Central Metro","1","2016","2016","Other","7",73,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","1999","1999","Other","7",16,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2000","2000","Other","7",18,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2001","2001","Other","7",10,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2003","2003","Other","7",16,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2004","2004","Other","7",16,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2005","2005","Other","7",16,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2006","2006","Other","7",11,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2007","2007","Other","7",15,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2009","2009","Other","7",14,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2010","2010","Other","7",26,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2011","2011","Other","7",15,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2012","2012","Other","7",20,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2013","2013","Other","7",24,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2014","2014","Other","7",18,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2015","2015","Other","7",29,"Not Applicable","Not Applicable"
"Alabama","01","Large Fringe Metro","2","2016","2016","Other","7",23,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","1999","1999","Other","7",67,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2000","2000","Other","7",60,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2001","2001","Other","7",67,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2002","2002","Other","7",57,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2003","2003","Other","7",55,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2004","2004","Other","7",52,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2005","2005","Other","7",61,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2006","2006","Other","7",60,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2007","2007","Other","7",81,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2008","2008","Other","7",70,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2009","2009","Other","7",60,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2010","2010","Other","7",62,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2011","2011","Other","7",68,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2012","2012","Other","7",53,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2013","2013","Other","7",80,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2014","2014","Other","7",68,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2015","2015","Other","7",94,"Not Applicable","Not Applicable"
"Alabama","01","Medium Metro","3","2016","2016","Other","7",109,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","1999","1999","Other","7",45,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2000","2000","Other","7",39,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2001","2001","Other","7",42,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2002","2002","Other","7",35,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2003","2003","Other","7",44,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2004","2004","Other","7",43,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2005","2005","Other","7",53,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2006","2006","Other","7",43,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2007","2007","Other","7",60,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2008","2008","Other","7",61,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2009","2009","Other","7",54,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2010","2010","Other","7",48,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2011","2011","Other","7",41,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2012","2012","Other","7",42,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2013","2013","Other","7",49,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2014","2014","Other","7",51,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2015","2015","Other","7",47,"Not Applicable","Not Applicable"
"Alabama","01","Small Metro","4","2016","2016","Other","7",69,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","1999","1999","Other","7",16,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2000","2000","Other","7",19,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2001","2001","Other","7",19,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2002","2002","Other","7",13,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2003","2003","Other","7",12,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2004","2004","Other","7",28,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2005","2005","Other","7",21,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2006","2006","Other","7",23,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2007","2007","Other","7",19,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2008","2008","Other","7",24,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2009","2009","Other","7",21,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2010","2010","Other","7",18,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2011","2011","Other","7",18,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2012","2012","Other","7",17,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2013","2013","Other","7",28,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2014","2014","Other","7",18,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2015","2015","Other","7",33,"Not Applicable","Not Applicable"
"Alabama","01","Micropolitan (Nonmetro)","5","2016","2016","Other","7",25,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","1999","1999","Other","7",38,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2000","2000","Other","7",35,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2001","2001","Other","7",22,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2002","2002","Other","7",28,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2003","2003","Other","7",35,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2004","2004","Other","7",27,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2005","2005","Other","7",28,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2006","2006","Other","7",13,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2007","2007","Other","7",27,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2008","2008","Other","7",25,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2009","2009","Other","7",30,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2010","2010","Other","7",31,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2011","2011","Other","7",23,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2012","2012","Other","7",35,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2013","2013","Other","7",22,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2014","2014","Other","7",21,"Not Applicable","Not Applicable"
"Alabama","01","NonCore (Nonmetro)","6","2015","2015","Other","7",30,"Not Applicable","Not Applicable"
